,time,cycleSlipratio,average CN0,average Elevation,vis satellite number,hDop,pDop,ValidLNum,aveEleOfValid,scene
70,60702.0,0.102564,37.0,52.566931,26.0,1.514868,2.369881,26.0,48.483109,other
71,60703.0,0.102564,36.0,52.903757,25.0,1.514736,2.369714,25.0,50.022263,other
72,60704.0,0.076923,36.0,53.301781,25.0,1.514603,2.369546,25.0,48.337321,other
73,60705.0,0.102564,36.0,53.300831,25.0,1.514471,2.369379,25.0,48.336567,other
74,60706.0,0.102564,36.0,53.299877,26.0,1.514338,2.369212,24.0,48.159282,other
75,60707.0,0.051282,36.0,51.948179,27.0,1.514206,2.369044,27.0,47.279379,other
76,60708.0,0.076923,35.0,52.369142,27.0,1.565663,2.635169,26.0,47.119169,other
77,60709.0,0.051282,36.0,51.7379,27.0,1.565528,2.63498,25.0,45.839354,other
78,60710.0,0.076923,36.0,51.737421,28.0,1.457706,2.433011,28.0,45.580522,other
79,60711.0,0.102564,36.0,51.344805,27.0,1.457595,2.432765,26.0,45.997656,other
80,60712.0,0.051282,36.0,51.522129,27.0,1.457485,2.432521,26.0,46.285004,other
81,60713.0,0.025641,36.0,51.521789,27.0,1.457375,2.432276,27.0,44.503649,other
82,60714.0,0.051282,37.0,51.521448,27.0,1.457264,2.432032,27.0,45.99805,other
83,60715.0,0.051282,37.0,50.972157,28.0,1.457155,2.431786,25.0,47.993871,other
84,60716.0,0.076923,38.0,50.579373,29.0,1.564586,2.633658,26.0,46.768285,other
85,60717.0,0.076923,37.0,50.339148,29.0,1.564451,2.633469,25.0,47.52642,other
86,60718.0,0.076923,38.0,49.939399,30.0,1.564318,2.633279,28.0,44.770821,other
87,60719.0,0.051282,38.0,50.860768,30.0,1.564183,2.63309,27.0,46.067752,other
88,60720.0,0.051282,38.0,50.745887,29.0,1.564049,2.632901,27.0,46.35555,other
89,60721.0,0.025641,38.0,50.745876,29.0,1.563915,2.632712,28.0,45.281092,other
90,60722.0,0.051282,38.0,48.288927,30.0,1.373618,1.891745,29.0,44.328783,other
91,60723.0,0.051282,39.0,48.577744,32.0,1.618599,2.577479,30.0,44.509881,other
92,60724.0,0.025641,39.0,48.813187,32.0,1.618517,2.577359,31.0,43.838596,other
93,60725.0,0.025641,39.0,48.812785,32.0,1.500539,2.040725,30.0,43.838726,other
94,60726.0,0.025641,38.0,50.117252,31.0,1.521606,2.375965,28.0,44.894487,other
95,60727.0,0.025641,38.0,50.116665,31.0,1.521533,2.375778,28.0,45.684851,other
96,60728.0,0.025641,38.0,49.698508,32.0,1.52146,2.375592,30.0,44.893971,other
97,60729.0,0.025641,39.0,49.478599,30.0,1.520101,2.354686,27.0,48.363204,other
98,60730.0,0.025641,39.0,49.05467,31.0,1.439144,2.044328,31.0,44.794124,other
99,60731.0,0.025641,39.0,49.05395,31.0,1.43912,2.04423,30.0,45.774345,other
100,60732.0,0.025641,39.0,49.053228,31.0,1.44642,2.086269,31.0,44.817248,other
101,60733.0,0.025641,39.0,49.052507,31.0,1.446386,2.08614,31.0,44.826997,other
102,60734.0,0.025641,39.0,49.051787,31.0,1.359837,1.715497,29.0,45.808485,other
103,60735.0,0.025641,39.0,49.051064,31.0,1.359825,1.715467,29.0,45.808392,other
104,60736.0,0.025641,39.0,49.050343,32.0,1.324372,1.47817,29.0,45.896509,other
105,60737.0,0.025641,39.0,49.04962,31.0,1.324365,1.478158,29.0,46.122868,other
106,60738.0,0.025641,39.0,49.048897,31.0,1.454582,1.520777,28.0,45.449666,other
107,60739.0,0.025641,39.0,49.048173,31.0,1.458529,1.598656,29.0,44.492483,other
108,60740.0,0.0,39.0,49.04745,30.0,1.458505,1.598626,28.0,45.449894,other
109,60741.0,0.025641,39.0,49.046728,30.0,1.45848,1.598596,28.0,45.450008,other
110,60742.0,0.025641,39.0,49.046003,30.0,1.458456,1.598566,28.0,45.450121,other
111,60743.0,0.025641,39.0,49.045279,32.0,1.458432,1.598536,30.0,44.219333,other
112,60744.0,0.025641,39.0,49.044555,32.0,1.458408,1.598506,29.0,45.213782,other
113,60745.0,0.025641,39.0,50.318464,31.0,1.458708,1.628157,29.0,44.818546,other
114,60746.0,0.025641,39.0,49.043449,32.0,1.458683,1.628123,29.0,42.986516,other
115,60747.0,0.025641,39.0,49.04238,33.0,1.458658,1.628089,29.0,45.213645,other
116,60748.0,0.025641,39.0,48.307981,32.0,1.458633,1.628055,31.0,43.456846,other
117,60749.0,0.0,40.0,48.494065,31.0,1.468993,1.664687,30.0,44.61855,other
118,60750.0,0.076923,39.0,47.544294,34.0,1.491598,1.657496,32.0,42.337013,other
119,60751.0,0.051282,40.0,47.013934,31.0,1.491571,1.657461,29.0,43.056932,other
120,60752.0,0.025641,40.0,48.674211,29.0,1.491543,1.657426,28.0,43.956358,other
121,60753.0,0.076923,40.0,47.106704,30.0,1.491516,1.657391,27.0,44.009677,other
122,60754.0,0.051282,40.0,47.01232,31.0,1.278417,1.576243,29.0,43.057693,other
123,60755.0,0.025641,40.0,47.011783,33.0,1.266034,1.545451,29.0,43.827457,other
124,60756.0,0.025641,40.0,47.914002,32.0,1.27386,1.55012,29.0,44.721776,other
125,60757.0,0.025641,39.0,47.913318,31.0,1.273846,1.550062,29.0,44.492571,other
126,60758.0,0.025641,40.0,47.654701,32.0,1.273833,1.550004,29.0,43.766437,other
127,60759.0,0.025641,40.0,47.65527,33.0,1.27382,1.549946,29.0,43.321103,other
128,60800.0,0.0,40.0,47.654758,33.0,1.273807,1.549889,31.0,43.921982,other
129,60801.0,0.025641,40.0,47.152247,32.0,1.273793,1.549831,29.0,42.059463,other
130,60802.0,0.025641,40.0,47.15325,32.0,1.27378,1.549773,29.0,43.296858,other
131,60803.0,0.025641,40.0,46.917493,33.0,1.273767,1.549715,30.0,43.974745,other
132,60804.0,0.025641,40.0,47.006922,32.0,1.273754,1.549657,27.0,43.586563,other
133,60805.0,0.0,40.0,48.310176,33.0,1.408497,1.593556,31.0,43.772179,other
134,60806.0,0.0,41.0,48.420504,35.0,1.434924,1.624159,32.0,43.406094,other
135,60807.0,0.0,41.0,49.363191,35.0,1.435343,1.630169,31.0,43.116959,other
136,60808.0,0.0,40.0,49.058483,33.0,1.287418,1.580821,32.0,43.326417,other
137,60809.0,0.0,40.0,48.859262,32.0,1.306039,1.68465,30.0,45.427557,other
138,60810.0,0.0,40.0,48.858696,33.0,1.213667,1.661447,32.0,43.774465,other
139,60811.0,0.0,40.0,48.858132,33.0,1.206698,1.634773,30.0,44.82611,other
140,60812.0,0.0,41.0,49.056497,34.0,1.206662,1.634694,31.0,44.656278,other
141,60813.0,0.0,40.0,47.373212,34.0,1.213568,1.661258,31.0,43.608904,other
142,60814.0,0.0,40.0,49.145059,32.0,1.213534,1.661196,30.0,45.04431,other
143,60815.0,0.025641,40.0,48.260891,32.0,1.213501,1.661133,30.0,43.911241,other
144,60816.0,0.025641,40.0,48.260169,31.0,1.213468,1.66107,30.0,43.865737,other
145,60817.0,0.025641,40.0,48.811033,31.0,1.213435,1.661007,30.0,43.642423,other
146,60818.0,0.025641,40.0,48.258582,34.0,1.206447,1.634216,31.0,42.844835,other
147,60819.0,0.0,40.0,48.853603,34.0,1.206411,1.634136,32.0,43.282472,other
148,60820.0,0.0,40.0,48.853039,34.0,1.206375,1.634057,32.0,43.28273,other
149,60821.0,0.025641,40.0,47.921313,34.0,1.305526,1.683883,32.0,42.845791,other
150,60822.0,0.0,40.0,49.051508,34.0,1.21327,1.660693,32.0,44.1201,other
151,60823.0,0.025641,40.0,48.170161,34.0,1.213237,1.66063,32.0,42.569585,other
152,60824.0,0.025641,40.0,48.169674,34.0,1.305397,1.683691,33.0,43.283752,other
153,60825.0,0.0,40.0,48.169186,34.0,1.213171,1.660504,33.0,43.284006,other
154,60826.0,0.025641,40.0,48.168696,34.0,1.206161,1.633578,32.0,42.570256,other
155,60827.0,0.025641,40.0,48.16821,34.0,1.292546,1.656207,29.0,42.948555,other
156,60828.0,0.025641,40.0,48.167719,34.0,1.20609,1.633419,31.0,42.095178,other
157,60829.0,0.025641,40.0,48.167231,34.0,1.292455,1.65605,31.0,42.095407,other
158,60830.0,0.0,40.0,48.166741,33.0,1.29241,1.655971,32.0,42.095635,other
159,60831.0,0.025641,40.0,47.709042,32.0,1.292365,1.655892,31.0,42.207831,other
160,60832.0,0.025641,40.0,50.073092,33.0,1.29232,1.655814,30.0,43.037219,other
161,60833.0,0.025641,40.0,49.760718,33.0,1.292275,1.655735,30.0,42.892655,other
162,60834.0,0.025641,40.0,48.998157,32.0,1.205877,1.632941,30.0,42.893094,other
163,60835.0,0.025641,40.0,49.295345,32.0,1.292185,1.655578,31.0,44.041601,other
164,60836.0,0.0,40.0,49.29451,31.0,1.29214,1.655499,29.0,44.041812,other
165,60837.0,0.025641,40.0,49.293675,31.0,1.205771,1.632702,29.0,45.030987,other
166,60838.0,0.025641,40.0,48.995544,31.0,1.205736,1.632622,31.0,44.042234,other
167,60839.0,0.025641,40.0,48.99489,32.0,1.292004,1.655262,30.0,45.453046,other
168,60840.0,0.025641,40.0,49.205457,33.0,1.204739,1.618679,32.0,44.293836,other
169,60841.0,0.025641,40.0,49.20487,33.0,1.290835,1.641384,32.0,44.301035,other
170,60842.0,0.025641,40.0,49.204282,33.0,1.20467,1.618526,32.0,45.901136,other
171,60843.0,0.025641,40.0,49.203695,33.0,1.204635,1.61845,32.0,45.901853,other
172,60844.0,0.0,40.0,49.203106,33.0,1.2046,1.618373,32.0,45.902199,other
173,60845.0,0.025641,40.0,49.202518,33.0,1.290655,1.64108,31.0,46.92265,other
174,60846.0,0.025641,40.0,49.201929,32.0,1.20453,1.618221,28.0,46.555807,other
175,60847.0,0.025641,40.0,48.65931,32.0,1.204496,1.618144,31.0,45.122545,other
176,60848.0,0.025641,40.0,48.907663,32.0,1.204461,1.618068,29.0,45.696965,other
177,60849.0,0.025641,40.0,48.907249,33.0,1.204426,1.617992,32.0,44.62277,other
178,60850.0,0.025641,40.0,48.906834,33.0,1.204391,1.617915,33.0,45.016361,other
179,60851.0,0.025641,40.0,47.692006,34.0,1.290385,1.640626,31.0,44.402503,other
180,60852.0,0.025641,40.0,47.691484,34.0,1.290341,1.640551,32.0,44.801846,other
181,60853.0,0.051282,40.0,47.911052,34.0,1.291374,1.65416,32.0,44.962603,other
182,60854.0,0.025641,40.0,47.910345,35.0,1.29133,1.654082,34.0,42.225476,other
183,60855.0,0.025641,40.0,47.909639,34.0,1.291285,1.654003,33.0,42.950038,other
184,60856.0,0.025641,40.0,48.983731,35.0,1.29124,1.653924,31.0,43.776135,other
185,60857.0,0.0,40.0,49.750544,34.0,1.291195,1.653845,32.0,44.071873,other
186,60858.0,0.025641,41.0,48.248079,33.0,1.29115,1.653767,31.0,44.071957,other
187,60859.0,0.025641,40.0,49.749663,33.0,1.291105,1.653688,32.0,44.963142,other
188,60900.0,0.025641,40.0,49.292256,33.0,1.29106,1.653609,32.0,44.240902,other
189,60901.0,0.025641,40.0,49.291823,33.0,1.204931,1.630788,33.0,43.430986,other
190,60902.0,0.051282,40.0,48.509767,33.0,1.204896,1.630708,33.0,44.524737,other
191,60903.0,0.025641,40.0,47.9812,34.0,1.290926,1.653373,34.0,43.21562,other
192,60904.0,0.025641,40.0,48.77744,33.0,1.290881,1.653294,31.0,46.148114,other
193,60905.0,0.025641,40.0,48.776715,33.0,1.290836,1.653216,32.0,45.188033,other
194,60906.0,0.025641,41.0,48.244236,32.0,1.290791,1.653137,31.0,45.188261,other
195,60907.0,0.025641,41.0,48.243755,32.0,1.290746,1.653058,31.0,45.188489,other
196,60908.0,0.025641,41.0,48.243273,32.0,1.290701,1.652979,31.0,46.149063,other
197,60909.0,0.025641,41.0,48.242791,32.0,1.204654,1.63015,32.0,45.188943,other
198,60910.0,0.051282,40.0,49.05049,32.0,1.290612,1.652821,30.0,44.991862,other
199,60911.0,0.025641,40.0,49.049587,33.0,1.175934,1.537441,33.0,41.581668,other
200,60912.0,0.025641,40.0,49.817343,33.0,1.20455,1.629911,32.0,44.301513,other
201,60913.0,0.025641,40.0,49.816664,34.0,1.204516,1.629831,31.0,43.869295,other
202,60914.0,0.025641,40.0,49.815985,34.0,1.390085,1.922056,31.0,44.469157,other
203,60915.0,0.025641,40.0,48.312618,34.0,1.390044,1.921956,32.0,45.017318,other
204,60916.0,0.025641,40.0,48.216425,35.0,1.390004,1.921857,33.0,43.962556,other
205,60917.0,0.025641,40.0,48.215687,35.0,1.389964,1.921757,32.0,44.85009,other
206,60918.0,0.025641,40.0,48.21495,34.0,1.204344,1.629432,32.0,43.533443,other
207,60919.0,0.025641,40.0,48.214215,33.0,1.197403,1.568216,32.0,46.033055,other
208,60920.0,0.025641,39.0,48.213476,33.0,1.204276,1.629272,32.0,43.962923,other
209,60921.0,0.025641,39.0,49.040526,33.0,1.204241,1.629193,32.0,43.962841,other
210,60922.0,0.025641,39.0,50.446159,33.0,1.290074,1.651877,32.0,43.962897,other
211,60923.0,0.025641,39.0,50.445436,32.0,1.29003,1.651798,30.0,44.474641,other
212,60924.0,0.025641,39.0,50.444713,32.0,1.209859,1.649182,30.0,44.474886,other
213,60925.0,0.025641,40.0,49.672293,33.0,1.209825,1.649097,31.0,43.748057,other
214,60926.0,0.025641,40.0,50.824573,35.0,1.296885,1.672257,34.0,44.172105,other
215,60927.0,0.025641,39.0,50.442541,34.0,1.296842,1.672174,30.0,45.270796,other
216,60928.0,0.025641,39.0,50.441816,34.0,1.296798,1.672091,32.0,42.326492,other
217,60929.0,0.025641,40.0,50.403322,34.0,1.209688,1.648756,31.0,43.132499,other
218,60930.0,0.025641,40.0,50.402534,33.0,1.296711,1.671924,31.0,43.432978,other
219,60931.0,0.025641,39.0,49.996962,34.0,1.203901,1.628395,32.0,44.136904,other
220,60932.0,0.025641,39.0,49.996185,35.0,1.203866,1.628315,35.0,42.230986,other
221,60933.0,0.0,39.0,49.118467,35.0,1.29658,1.671675,34.0,42.231075,other
222,60934.0,0.025641,39.0,49.11786,34.0,1.296536,1.671592,32.0,43.300814,other
223,60935.0,0.025641,39.0,48.20238,35.0,1.203765,1.628076,32.0,44.138579,other
224,60936.0,0.025641,39.0,48.201637,35.0,1.296449,1.671426,34.0,43.301278,other
225,60937.0,0.025641,39.0,48.200896,35.0,1.203697,1.627917,34.0,43.30151,other
226,60938.0,0.025641,40.0,47.676206,35.0,1.28936,1.650616,32.0,44.139301,other
227,60939.0,0.025641,40.0,47.675706,34.0,1.203629,1.627757,31.0,43.42757,other
228,60940.0,0.025641,40.0,47.320507,34.0,1.289271,1.650459,33.0,43.302173,other
229,60941.0,0.025641,40.0,47.67471,34.0,1.289226,1.65038,32.0,44.140018,other
230,60942.0,0.025641,40.0,47.674211,34.0,1.289182,1.650301,34.0,43.302662,other
231,60943.0,0.0,40.0,47.673712,34.0,1.289137,1.650222,34.0,43.302892,other
232,60944.0,0.025641,40.0,47.673211,34.0,1.289092,1.650144,33.0,44.140733,other
233,60945.0,0.025641,40.0,48.82069,34.0,1.203427,1.627278,33.0,43.303351,other
234,60946.0,0.0,40.0,48.819994,34.0,1.289003,1.649986,32.0,42.866879,other
235,60947.0,0.025641,40.0,47.671711,34.0,1.388752,1.918757,33.0,43.303806,other
236,60948.0,0.025641,40.0,47.671211,35.0,1.388712,1.918657,32.0,43.718358,other
237,60949.0,0.025641,40.0,47.670709,35.0,1.388671,1.918556,33.0,42.867579,other
238,60950.0,0.025641,40.0,47.670209,35.0,1.388631,1.918456,33.0,42.867812,other
239,60951.0,0.025641,40.0,47.669707,35.0,1.38859,1.918355,33.0,42.868043,other
240,60952.0,0.025641,41.0,48.91193,35.0,1.38855,1.918255,34.0,42.868276,other
241,60953.0,0.025641,41.0,47.668704,35.0,1.38851,1.918154,32.0,43.719564,other
242,60954.0,0.025641,41.0,47.668202,35.0,1.288647,1.649356,32.0,42.868738,other
243,60955.0,0.025641,41.0,47.6677,34.0,1.288603,1.649277,32.0,42.868968,other
244,60956.0,0.025641,41.0,47.667198,33.0,1.288559,1.649198,32.0,42.8692,other
245,60957.0,0.025641,41.0,47.666694,34.0,1.288514,1.649119,33.0,42.869429,other
246,60958.0,0.0,41.0,47.66619,34.0,1.28847,1.649041,33.0,42.869658,other
247,60959.0,0.025641,40.0,47.665688,35.0,1.288425,1.648961,32.0,43.721001,other
248,61000.0,0.025641,40.0,47.330378,33.0,1.316844,1.741533,29.0,44.290873,other
249,61001.0,0.025641,41.0,47.665013,33.0,1.316794,1.741452,30.0,42.988099,other
250,61002.0,0.051282,40.0,48.371163,33.0,1.316744,1.741372,31.0,45.475216,other
251,61003.0,0.025641,40.0,48.370479,33.0,1.316695,1.741291,30.0,43.786783,other
252,61004.0,0.025641,40.0,48.369792,32.0,1.316645,1.74121,31.0,42.905147,other
253,61005.0,0.025641,40.0,48.369107,33.0,1.297539,1.679389,32.0,43.354785,other
254,61006.0,0.025641,40.0,47.662156,33.0,1.297493,1.679308,31.0,45.271633,other
255,61007.0,0.025641,41.0,48.117979,33.0,1.297447,1.679229,31.0,44.37174,other
256,61008.0,0.025641,41.0,48.804633,32.0,1.2974,1.679149,30.0,45.273306,other
257,61009.0,0.025641,40.0,48.803932,33.0,1.297354,1.679069,30.0,43.956797,other
258,61010.0,0.025641,41.0,49.355958,31.0,1.297308,1.678989,31.0,45.202108,other
259,61011.0,0.025641,41.0,49.355262,32.0,1.297261,1.678909,31.0,45.202312,other
260,61012.0,0.025641,41.0,48.932828,31.0,1.297215,1.678829,30.0,45.202515,other
261,61013.0,0.025641,41.0,48.932147,33.0,1.297169,1.678749,31.0,44.538903,other
262,61014.0,0.025641,41.0,48.931466,34.0,1.297123,1.678669,31.0,42.137696,other
263,61015.0,0.025641,41.0,47.283502,34.0,1.297076,1.678589,29.0,44.176913,other
264,61016.0,0.0,41.0,48.619186,32.0,1.29703,1.678509,29.0,44.614057,other
265,61017.0,0.025641,41.0,47.749451,31.0,1.296984,1.678429,28.0,44.177686,other
266,61018.0,0.025641,40.0,47.986186,31.0,1.296937,1.678349,29.0,43.009969,other
267,61019.0,0.025641,40.0,47.805671,30.0,1.296891,1.678269,30.0,43.12142,other
268,61020.0,0.025641,40.0,47.804683,30.0,1.296845,1.678189,30.0,43.12148,other
269,61021.0,0.025641,41.0,47.983396,32.0,1.296799,1.678109,32.0,42.154184,other
270,61022.0,0.025641,40.0,47.745081,33.0,1.296753,1.678029,32.0,42.118925,other
271,61023.0,0.025641,40.0,47.981532,32.0,1.296706,1.677949,30.0,42.892562,other
272,61024.0,0.025641,40.0,48.356021,32.0,1.29666,1.677869,30.0,42.892961,other
273,61025.0,0.025641,40.0,49.62753,31.0,1.296614,1.677789,30.0,42.818774,other
274,61026.0,0.025641,40.0,49.626656,31.0,1.296568,1.677709,30.0,42.818996,other
275,61027.0,0.025641,39.0,49.925256,30.0,1.3155,1.73935,28.0,43.501809,other
276,61028.0,0.025641,40.0,49.625247,30.0,1.309837,1.792749,28.0,43.848667,other
277,61029.0,0.025641,40.0,49.924355,28.0,1.309808,1.792659,28.0,43.502322,other
278,61030.0,0.025641,39.0,48.977596,29.0,1.306422,1.750269,28.0,43.019375,other
279,61031.0,0.025641,40.0,48.22253,28.0,1.318392,1.819965,28.0,41.269307,other
280,61032.0,0.025641,39.0,49.922973,29.0,1.318362,1.819864,28.0,44.472021,other
281,61033.0,0.025641,39.0,49.922547,28.0,1.318332,1.819765,28.0,44.735686,other
282,61034.0,0.025641,40.0,48.789755,29.0,1.318302,1.819664,28.0,44.017772,other
283,61035.0,0.051282,39.0,50.335149,30.0,1.314488,1.775527,30.0,44.550527,other
284,61036.0,0.025641,40.0,49.562957,31.0,1.318242,1.819464,31.0,43.945683,other
285,61037.0,0.025641,40.0,50.334726,30.0,1.318212,1.819364,29.0,44.298019,other
286,61038.0,0.025641,39.0,49.063781,30.0,1.318182,1.819264,30.0,42.576139,other
287,61039.0,0.025641,40.0,48.650908,31.0,1.309523,1.791766,29.0,42.97821,other
288,61040.0,0.0,40.0,49.919898,29.0,1.309495,1.791677,29.0,44.065918,other
289,61041.0,0.025641,40.0,49.919588,29.0,1.309467,1.791587,29.0,44.066097,other
290,61042.0,0.025641,39.0,48.858434,30.0,1.309438,1.791498,30.0,43.689367,other
291,61043.0,0.025641,39.0,48.857982,30.0,1.284766,1.73941,29.0,42.898197,other
292,61044.0,0.025641,40.0,48.649324,32.0,1.284747,1.739319,30.0,42.899379,other
293,61045.0,0.025641,40.0,49.242102,32.0,1.309354,1.79123,32.0,43.356915,other
294,61046.0,0.025641,39.0,47.883178,32.0,1.309326,1.791141,31.0,41.853664,other
295,61047.0,0.025641,40.0,47.883326,32.0,1.309297,1.791051,31.0,43.444361,other
296,61048.0,0.025641,39.0,47.883472,33.0,1.309269,1.790962,32.0,42.323444,other
297,61049.0,0.025641,39.0,47.983506,32.0,1.309241,1.790872,30.0,41.895308,other
298,61050.0,0.051282,40.0,47.117641,33.0,1.400681,1.817113,31.0,41.895834,other
299,61051.0,0.025641,40.0,46.252817,34.0,1.41607,1.840782,32.0,41.899015,other
300,61052.0,0.025641,40.0,45.61352,34.0,1.454203,1.910967,31.0,41.618835,other
301,61053.0,0.025641,40.0,47.121382,34.0,1.454202,1.91089,31.0,42.9162,other
302,61054.0,0.025641,40.0,46.651384,33.0,1.378725,1.701082,29.0,42.935187,other
