,time,cycleSlipratio,average CN0,average Elevation,vis satellite number,hDop,pDop,ValidLNum,aveEleOfValid,scene
591,61601.0,0.0,41.0,49.960255,34.0,1.246648,1.170654,34.0,46.519359,other
592,61602.0,0.0,42.0,50.732378,35.0,1.281022,1.155408,33.0,47.588906,other
593,61603.0,0.0,42.0,49.96311,36.0,1.4422,1.40609,33.0,48.682799,other
594,61604.0,0.0,42.0,49.963927,36.0,1.375333,1.245975,35.0,46.232549,other
595,61605.0,0.0,42.0,51.168169,36.0,1.301884,1.236459,35.0,46.232782,other
596,61606.0,0.0,42.0,51.069058,36.0,1.30441,1.288649,35.0,46.233015,other
597,61607.0,0.0,42.0,50.022615,36.0,1.304306,1.288617,35.0,46.233249,other
598,61608.0,0.0,42.0,50.399029,37.0,1.304201,1.288584,36.0,45.365385,other
599,61609.0,0.0,42.0,51.058196,37.0,1.304097,1.288552,37.0,45.40758,other
600,61610.0,0.0,42.0,51.605409,37.0,1.303992,1.28852,36.0,46.233949,other
601,61611.0,0.025641,41.0,50.542193,37.0,1.302892,1.274196,35.0,46.234183,other
602,61612.0,0.025641,41.0,50.283389,36.0,1.275122,1.250598,35.0,46.234417,other
603,61613.0,0.051282,41.0,50.380976,36.0,1.274424,1.246774,34.0,46.52296,other
604,61614.0,0.076923,41.0,50.3816,35.0,1.245524,1.237112,34.0,46.523201,other
605,61615.0,0.025641,41.0,51.812104,35.0,1.27949,1.255376,33.0,47.591881,other
606,61616.0,0.0,41.0,51.812424,35.0,1.279056,1.251948,32.0,47.592109,other
607,61617.0,0.0,41.0,52.009255,35.0,1.354405,1.333969,34.0,46.235588,other
608,61618.0,0.0,41.0,51.607046,35.0,1.354295,1.333936,34.0,47.263107,other
609,61619.0,0.0,41.0,51.607256,35.0,1.31933,1.318864,34.0,47.212413,other
610,61620.0,0.0,41.0,51.607466,36.0,1.319221,1.318832,35.0,47.263545,other
611,61621.0,0.0,41.0,52.001114,35.0,1.33748,1.322471,34.0,47.263764,other
612,61622.0,0.0,41.0,52.001322,35.0,1.304473,1.255765,34.0,46.236752,other
613,61623.0,0.0,41.0,51.620622,34.0,1.469024,1.383866,34.0,46.236983,other
614,61624.0,0.0,41.0,50.920083,35.0,1.470216,1.389093,35.0,45.36916,other
615,61625.0,0.025641,41.0,51.784479,36.0,1.417785,1.376515,34.0,46.29482,other
616,61626.0,0.0,41.0,53.018833,36.0,1.45305,1.631926,33.0,46.988129,other
617,61627.0,0.0,41.0,53.019221,36.0,1.391074,1.415684,32.0,47.78878,other
618,61628.0,0.0,41.0,53.019611,35.0,1.958041,1.889369,32.0,47.788731,other
619,61629.0,0.0,41.0,53.012245,35.0,2.439667,2.664611,33.0,46.823875,other
620,61630.0,0.0,41.0,54.524379,34.0,2.022592,2.295151,32.0,47.5,other
621,61631.0,0.025641,41.0,54.104916,34.0,2.403161,2.611664,32.0,47.788582,other
622,61632.0,0.025641,41.0,53.744189,34.0,1.371141,1.578763,31.0,48.516931,other
623,61633.0,0.0,41.0,53.744123,34.0,1.397864,1.587938,29.0,50.328704,other
624,61634.0,0.0,41.0,53.744055,35.0,2.405406,2.618172,30.0,49.115553,other
625,61635.0,0.0,41.0,54.172409,35.0,1.196311,1.404178,31.0,49.115302,other
626,61636.0,0.0,41.0,54.042765,35.0,1.162848,1.391406,30.0,49.11505,other
627,61637.0,0.0,41.0,54.042537,35.0,1.335057,1.570189,32.0,47.788292,other
628,61638.0,0.0,41.0,54.042307,35.0,1.162624,1.391321,31.0,48.515495,other
629,61639.0,0.0,41.0,54.042079,35.0,1.334789,1.570106,31.0,48.145213,other
630,61640.0,0.0,41.0,53.284302,33.0,1.334655,1.570065,32.0,47.788142,other
631,61641.0,0.0,41.0,53.284232,35.0,1.162289,1.391193,31.0,48.881286,other
632,61642.0,0.0,41.0,52.452454,35.0,1.186778,1.400845,33.0,46.989306,other
633,61643.0,0.0,41.0,52.452536,36.0,1.351999,1.578769,33.0,47.507298,other
634,61644.0,0.0,42.0,52.278159,36.0,1.224913,1.418178,31.0,47.851179,other
635,61645.0,0.0,41.0,51.874484,35.0,1.224792,1.418139,33.0,47.503417,other
636,61646.0,0.051282,41.0,52.088449,38.0,1.22467,1.418101,35.0,45.814551,other
637,61647.0,0.025641,41.0,52.894638,37.0,1.218312,1.393701,32.0,47.744696,other
638,61648.0,0.025641,41.0,52.758966,35.0,1.224427,1.418024,33.0,47.22389,other
639,61649.0,0.0,41.0,51.468852,35.0,1.267616,1.412146,32.0,47.552522,other
640,61650.0,0.0,42.0,51.500262,35.0,1.267156,1.408003,32.0,47.552925,other
641,61651.0,0.025641,41.0,53.243929,35.0,2.744455,2.832389,31.0,48.270556,other
642,61652.0,0.025641,41.0,53.438648,35.0,2.364717,2.117984,31.0,47.427061,other
643,61653.0,0.0,41.0,53.143165,35.0,2.363848,2.103142,30.0,48.473394,other
644,61654.0,0.025641,41.0,52.316326,33.0,2.099402,1.937657,30.0,48.473828,other
645,61655.0,0.025641,41.0,52.682139,34.0,1.960888,1.865223,32.0,46.650699,other
646,61656.0,0.153846,41.0,52.398596,32.0,1.263778,1.3877,30.0,48.322349,other
647,61657.0,0.051282,41.0,55.175076,34.0,2.492256,2.689831,32.0,46.789207,other
648,61658.0,0.051282,41.0,55.175334,34.0,1.748015,1.7454,29.0,50.755795,other
649,61659.0,0.076923,41.0,55.646245,36.0,2.037626,2.336387,32.0,48.783617,other
650,61700.0,0.051282,41.0,55.175854,36.0,2.039953,2.352709,32.0,48.618033,other
651,61701.0,0.0,41.0,54.246611,35.0,2.029889,2.344042,34.0,46.96889,other
652,61702.0,0.025641,41.0,53.63786,36.0,2.037196,2.336456,34.0,46.686184,other
653,61703.0,0.025641,41.0,53.493925,35.0,2.037054,2.33648,34.0,46.970324,other
654,61704.0,0.025641,41.0,53.20697,37.0,1.716975,1.729443,35.0,46.316445,other
655,61705.0,0.0,41.0,53.347775,38.0,1.808009,1.621862,33.0,46.763488,other
656,61706.0,0.025641,40.0,53.368456,38.0,1.85623,1.892099,35.0,46.192679,other
657,61707.0,0.025641,40.0,52.991713,38.0,1.889198,1.908255,32.0,47.573141,other
658,61708.0,0.025641,40.0,52.965963,37.0,1.762382,1.832224,31.0,48.620821,other
659,61709.0,0.025641,39.0,53.158428,37.0,1.541678,1.90547,32.0,48.237011,other
660,61710.0,0.0,40.0,52.475939,36.0,1.290782,1.605493,34.0,46.32809,other
661,61711.0,0.0,40.0,53.321574,36.0,1.290648,1.605407,33.0,47.234879,other
662,61712.0,0.0,40.0,52.895227,36.0,1.290514,1.605321,33.0,47.235093,other
663,61713.0,0.0,41.0,52.504653,36.0,1.338871,1.644025,33.0,47.235304,other
664,61714.0,0.0,41.0,53.525923,36.0,1.240663,1.528449,35.0,46.328914,other
665,61715.0,0.0,41.0,53.525566,38.0,1.240587,1.528396,37.0,44.69429,other
666,61716.0,0.0,41.0,51.979982,38.0,1.183196,1.489918,37.0,44.694799,other
667,61717.0,0.0,41.0,51.979873,37.0,1.183118,1.489848,37.0,44.694991,other
668,61718.0,0.0,42.0,53.524485,37.0,1.175043,1.450154,36.0,45.500409,other
669,61719.0,0.0,42.0,53.524125,37.0,1.174952,1.450091,36.0,45.500608,other
670,61720.0,0.0,42.0,53.523767,37.0,1.174861,1.450028,36.0,45.500809,other
671,61721.0,0.0,42.0,53.523406,37.0,1.174769,1.449965,36.0,45.370227,other
672,61722.0,0.0,42.0,52.162615,37.0,1.161114,1.444033,36.0,45.370265,other
673,61723.0,0.0,42.0,53.522683,37.0,1.16103,1.443975,36.0,45.370306,other
674,61724.0,0.0,42.0,52.373048,37.0,1.174495,1.449776,36.0,45.501599,other
675,61725.0,0.0,42.0,53.521958,37.0,1.174404,1.449713,37.0,44.696524,other
676,61726.0,0.0,42.0,53.521595,37.0,1.174313,1.44965,37.0,44.696713,other
677,61727.0,0.0,42.0,53.521232,37.0,1.135538,1.438962,37.0,44.696903,other
678,61728.0,0.0,42.0,53.520868,37.0,1.135445,1.438899,36.0,44.697093,other
679,61729.0,0.0,42.0,53.520504,37.0,1.133912,1.486392,36.0,44.697282,other
680,61730.0,0.0,42.0,53.520139,36.0,1.124811,1.433746,36.0,44.697471,other
681,61731.0,0.0,42.0,53.519774,36.0,1.124724,1.433688,36.0,44.697659,other
682,61732.0,0.0,42.0,53.157338,36.0,1.160271,1.443458,35.0,45.503169,other
683,61733.0,0.051282,42.0,53.156966,36.0,1.160186,1.4434,34.0,45.76954,other
684,61734.0,0.0,41.0,53.156593,36.0,1.160102,1.443343,36.0,44.698224,other
685,61735.0,0.0,42.0,53.156219,36.0,1.160018,1.443285,34.0,46.470133,other
686,61736.0,0.0,41.0,52.373883,36.0,1.1734,1.449018,34.0,46.470492,other
687,61737.0,0.0,41.0,52.373632,36.0,1.173309,1.448955,35.0,45.613377,other
688,61738.0,0.0,41.0,52.373378,37.0,1.173218,1.448891,35.0,45.613723,other
689,61739.0,0.0,42.0,53.373195,37.0,1.173127,1.448828,34.0,46.333885,other
690,61740.0,0.0,41.0,53.146492,36.0,1.228464,1.485147,35.0,45.614417,other
691,61741.0,0.0,42.0,53.372676,36.0,1.228373,1.485099,33.0,47.124107,other
692,61742.0,0.0,41.0,53.240281,37.0,1.234803,1.539094,34.0,46.981804,other
693,61743.0,0.0,41.0,55.041232,37.0,1.656574,2.029014,33.0,46.981823,other
694,61744.0,0.0,41.0,54.940364,36.0,1.656311,2.02881,32.0,47.798033,other
695,61745.0,0.025641,41.0,54.940317,35.0,1.548375,1.996953,31.0,49.654546,other
696,61746.0,0.025641,41.0,55.04075,35.0,1.547319,1.992733,32.0,48.576695,other
697,61747.0,0.025641,41.0,55.634191,36.0,2.257123,3.016167,33.0,48.576781,other
698,61748.0,0.025641,41.0,55.634275,36.0,2.285995,3.142667,34.0,49.387997,other
699,61749.0,0.0,42.0,55.33083,36.0,2.292445,3.228204,33.0,49.393529,other
700,61750.0,0.025641,41.0,55.000859,39.0,2.292145,3.228036,36.0,46.964654,other
701,61751.0,0.0,42.0,54.428343,38.0,2.259622,3.064273,36.0,46.750608,other
702,61752.0,0.0,41.0,53.662333,38.0,2.303732,3.052419,35.0,47.670965,other
703,61753.0,0.025641,41.0,52.354255,38.0,2.141773,2.217701,34.0,48.68111,other
704,61754.0,0.025641,41.0,51.575829,39.0,2.152369,2.238345,34.0,47.583634,other
705,61755.0,0.0,41.0,51.552338,37.0,1.930422,1.798227,32.0,47.582698,other
706,61756.0,0.025641,41.0,51.691642,38.0,1.918413,1.782557,33.0,47.249964,other
707,61757.0,0.0,41.0,51.251316,38.0,1.80373,1.726226,35.0,46.342083,other
708,61758.0,0.0,41.0,51.129948,38.0,1.930758,1.803267,35.0,46.342583,other
709,61759.0,0.0,42.0,52.353187,38.0,1.695278,1.66654,36.0,46.343084,other
710,61800.0,0.0,42.0,51.406221,38.0,1.230027,1.201933,37.0,45.404659,other
711,61801.0,0.0,42.0,50.600963,39.0,1.383935,1.350918,39.0,44.624748,other
712,61802.0,0.0,42.0,51.882031,39.0,1.928042,1.821453,39.0,44.625073,other
713,61803.0,0.0,42.0,50.324909,39.0,1.901744,1.82001,38.0,45.405665,other
714,61804.0,0.0,42.0,50.326167,39.0,1.802775,1.768532,38.0,45.405998,other
715,61805.0,0.0,42.0,50.59629,39.0,2.153637,1.858891,37.0,45.661839,other
716,61806.0,0.0,42.0,50.651648,39.0,1.793543,1.610017,39.0,44.626373,other
717,61807.0,0.0,42.0,50.517223,40.0,1.331098,1.211116,38.0,45.407,other
718,61808.0,0.0,42.0,50.600408,40.0,1.331014,1.211093,39.0,45.407335,other
719,61809.0,0.0,42.0,50.601779,41.0,1.33093,1.21107,39.0,45.407669,other
720,61810.0,0.0,42.0,50.603148,41.0,1.261602,1.170777,39.0,45.408002,other
721,61811.0,0.0,42.0,50.70184,41.0,1.458101,1.270849,39.0,45.408334,other
722,61812.0,0.0,42.0,49.455322,41.0,1.488542,1.277291,38.0,45.408666,other
723,61813.0,0.0,42.0,49.709717,40.0,1.48844,1.277262,37.0,45.408999,other
724,61814.0,0.0,42.0,51.097815,41.0,1.372041,1.251447,39.0,45.409331,other
725,61815.0,0.0,42.0,49.982058,41.0,1.501423,1.32941,38.0,45.409661,other
726,61816.0,0.0,42.0,49.524598,41.0,1.501264,1.329334,39.0,45.409993,other
727,61817.0,0.0,42.0,49.46098,41.0,1.501105,1.329257,39.0,45.410323,other
728,61818.0,0.0,42.0,49.149165,41.0,1.404583,1.27728,39.0,45.410654,other
729,61819.0,0.0,42.0,49.982501,41.0,1.348599,1.189813,39.0,45.410984,other
730,61820.0,0.0,42.0,50.801085,41.0,1.542104,1.364053,39.0,45.411313,other
731,61821.0,0.0,42.0,50.802255,41.0,1.541956,1.363997,39.0,45.411643,other
732,61822.0,0.0,42.0,50.803425,40.0,1.489983,1.336036,38.0,46.354549,other
733,61823.0,0.0,42.0,50.804591,41.0,1.436483,1.295944,39.0,45.41245,other
734,61824.0,0.128205,42.0,50.443557,41.0,1.362941,1.264019,39.0,45.412629,other
735,61825.0,0.051282,42.0,51.055583,41.0,1.419788,1.315401,39.0,45.412957,other
736,61826.0,0.076923,42.0,51.553857,41.0,1.419693,1.32465,38.0,45.413284,other
737,61827.0,0.0,42.0,51.057483,41.0,1.419596,1.315352,40.0,45.413611,other
738,61828.0,0.0,42.0,51.058433,41.0,1.419501,1.324603,37.0,45.413938,other
739,61829.0,0.0,42.0,51.598627,41.0,1.377919,1.345452,38.0,45.414263,other
740,61830.0,0.0,42.0,51.457691,41.0,1.402071,1.473892,39.0,44.634074,other
741,61831.0,0.0,42.0,51.45868,41.0,1.362003,1.460857,39.0,45.414913,other
742,61832.0,0.0,42.0,51.16396,41.0,1.396491,1.472566,36.0,46.26368,other
743,61833.0,0.025641,42.0,51.125239,41.0,1.297433,1.398121,35.0,46.263866,other
744,61834.0,0.025641,42.0,51.72875,41.0,1.301145,1.425817,37.0,45.415885,other
745,61835.0,0.025641,42.0,51.669865,41.0,1.407281,1.480125,36.0,45.416208,other
746,61836.0,0.025641,42.0,51.605606,41.0,1.320679,1.433808,36.0,45.41653,other
747,61837.0,0.0,42.0,51.599364,41.0,1.291584,1.4114,40.0,44.636272,other
748,61838.0,0.0,42.0,50.677625,41.0,1.370457,1.453943,38.0,44.636583,other
749,61839.0,0.0,42.0,51.906461,41.0,1.345538,1.442304,40.0,44.636893,other
750,61840.0,0.0,42.0,51.085863,41.0,1.278076,1.311292,39.0,44.637202,other
751,61841.0,0.0,42.0,49.686319,41.0,1.317551,1.484932,40.0,44.63751,other
752,61842.0,0.0,42.0,51.072782,41.0,1.228235,1.38945,39.0,44.637817,other
753,61843.0,0.0,42.0,51.08744,41.0,1.313501,1.462012,40.0,44.638123,other
754,61844.0,0.051282,42.0,50.432843,41.0,1.251686,1.430719,40.0,44.638427,other
755,61845.0,0.025641,42.0,50.181766,41.0,1.251539,1.430704,40.0,44.63873,other
756,61846.0,0.025641,42.0,50.088991,41.0,1.383267,1.580476,40.0,44.63903,other
757,61847.0,0.025641,42.0,49.764545,41.0,1.254081,1.422045,40.0,44.63933,other
758,61848.0,0.025641,42.0,48.488215,41.0,1.187598,1.403387,39.0,44.639631,other
759,61849.0,0.0,42.0,48.600457,41.0,1.231422,1.246563,39.0,44.639931,other
760,61850.0,0.0,42.0,49.693864,41.0,1.237031,1.259982,40.0,44.64023,other
761,61851.0,0.0,42.0,49.694577,41.0,1.236704,1.187653,40.0,44.640531,other
762,61852.0,0.0,42.0,48.602759,41.0,1.21384,1.166919,41.0,44.640829,other
763,61853.0,0.0,42.0,48.603525,41.0,1.21373,1.166885,39.0,44.641128,other
764,61854.0,0.051282,42.0,50.205038,41.0,1.401581,1.407592,38.0,44.641427,other
765,61855.0,0.076923,42.0,51.053562,41.0,1.401447,1.407547,37.0,45.540361,other
766,61856.0,0.051282,41.0,51.990594,41.0,1.348285,1.380701,36.0,46.173932,other
767,61857.0,0.051282,41.0,51.991145,41.0,1.348144,1.380654,37.0,44.64232,other
768,61858.0,0.076923,41.0,52.716533,41.0,1.843278,1.944464,37.0,45.173319,other
769,61859.0,0.051282,41.0,52.716945,40.0,1.773003,1.876124,36.0,45.542191,other
770,61900.0,0.0,41.0,52.919501,40.0,1.773472,1.888785,35.0,45.542648,other
771,61901.0,0.0,41.0,52.717772,40.0,1.761725,1.871404,34.0,46.11537,other
772,61902.0,0.025641,41.0,52.886872,40.0,1.76434,1.863805,33.0,47.49318,other
773,61903.0,0.051282,41.0,52.617055,39.0,1.794429,1.880833,34.0,47.136256,other
774,61904.0,0.0,41.0,52.617567,40.0,1.794299,1.880816,36.0,45.544471,other
775,61905.0,0.0,41.0,52.719417,40.0,1.804434,1.9,37.0,44.644686,other
776,61906.0,0.025641,41.0,52.618585,40.0,1.794006,1.87307,36.0,46.116828,other
777,61907.0,0.051282,41.0,52.089286,40.0,1.780832,1.862229,36.0,45.545832,other
778,61908.0,0.0,41.0,51.096098,40.0,1.785756,1.885068,35.0,46.519732,other
779,61909.0,0.0,41.0,51.678021,40.0,1.973313,1.968264,36.0,45.565751,other
780,61910.0,0.025641,41.0,51.528794,39.0,2.037288,2.047522,36.0,46.484698,other
781,61911.0,0.0,41.0,51.870636,39.0,2.021429,2.027347,37.0,46.465664,other
782,61912.0,0.0,41.0,52.154433,39.0,1.374394,1.589678,36.0,46.466029,other
783,61913.0,0.0,41.0,51.482622,38.0,1.374238,1.589655,36.0,46.466394,other
784,61914.0,0.0,41.0,51.483483,39.0,1.282634,1.542222,37.0,45.548898,other
785,61915.0,0.051282,41.0,50.903467,39.0,1.32577,1.575078,34.0,46.119425,other
786,61916.0,0.076923,41.0,52.064027,39.0,1.329843,1.587299,36.0,45.549896,other
787,61917.0,0.051282,41.0,52.624153,40.0,1.848797,1.952088,35.0,47.140162,other
788,61918.0,0.0,41.0,52.624655,39.0,1.767432,1.919394,34.0,46.839337,other
789,61919.0,0.051282,41.0,52.896393,39.0,1.867041,1.977296,34.0,46.241935,other
790,61920.0,0.025641,41.0,52.981486,38.0,1.800901,1.892129,34.0,46.525083,other
791,61921.0,0.025641,40.0,54.124907,39.0,1.456237,1.695297,35.0,45.284964,other
792,61922.0,0.025641,40.0,53.768698,39.0,1.45621,1.695364,35.0,45.284955,other
793,61923.0,0.025641,40.0,53.685022,39.0,1.456183,1.695431,31.0,49.129644,other
794,61924.0,0.0,40.0,54.337834,39.0,1.456156,1.695498,32.0,47.988749,other
795,61925.0,0.025641,40.0,53.459277,39.0,1.447229,1.68847,34.0,46.122277,other
796,61926.0,0.051282,40.0,53.546721,39.0,1.456101,1.695632,33.0,47.215344,other
797,61927.0,0.025641,41.0,53.337282,39.0,1.451609,1.67673,35.0,46.528181,other
798,61928.0,0.0,40.0,53.554258,39.0,1.443554,1.670819,33.0,47.143177,other
799,61929.0,0.0,41.0,52.811438,39.0,1.443517,1.67088,33.0,47.217246,other
800,61930.0,0.0,41.0,52.812249,39.0,1.451511,1.676911,35.0,47.503141,other
801,61931.0,0.0,41.0,52.813061,39.0,1.443439,1.671001,35.0,46.529942,other
802,61932.0,0.025641,41.0,53.133087,39.0,1.791793,1.89352,33.0,47.144262,other
803,61933.0,0.025641,40.0,52.50881,40.0,1.791662,1.89351,34.0,48.245091,other
804,61934.0,0.0,40.0,53.252646,40.0,1.790375,1.872695,35.0,46.531259,other
805,61935.0,0.025641,41.0,52.426106,39.0,1.790244,1.872681,34.0,46.531696,other
806,61936.0,0.076923,41.0,51.972421,40.0,1.978194,2.299231,35.0,46.474658,other
807,61937.0,0.051282,40.0,52.515763,40.0,1.978086,2.299348,32.0,48.99633,other
808,61938.0,0.076923,40.0,52.634605,40.0,2.016591,2.36138,32.0,48.967486,other
809,61939.0,0.025641,40.0,53.345043,41.0,1.977869,2.299581,33.0,48.287517,other
810,61940.0,0.025641,40.0,53.114875,40.0,1.977761,2.299698,34.0,46.533879,other
811,61941.0,0.025641,40.0,53.552625,40.0,1.800033,1.899698,34.0,47.506962,other
812,61942.0,0.025641,40.0,53.553016,39.0,1.451118,1.67763,33.0,47.507307,other
813,61943.0,0.025641,40.0,53.553406,39.0,1.450933,1.65346,34.0,47.507652,other
814,61944.0,0.0,40.0,53.704571,39.0,1.451052,1.677749,34.0,48.251055,other
815,61945.0,0.0,41.0,53.705242,39.0,1.448013,1.688414,37.0,46.477859,other
816,61946.0,0.0,41.0,53.705911,39.0,1.447979,1.688476,35.0,47.508683,other
817,61947.0,0.025641,41.0,52.911757,40.0,1.442108,1.669981,33.0,49.890012,other
818,61948.0,0.0,41.0,53.694989,39.0,1.447909,1.6886,37.0,46.240825,other
819,61949.0,0.025641,41.0,52.680652,40.0,1.442026,1.670089,40.0,45.564545,other
820,61950.0,0.0,41.0,52.828399,41.0,1.441984,1.670144,38.0,47.510052,other
821,61951.0,0.0,41.0,52.722237,41.0,1.770797,1.88222,36.0,47.510394,other
822,61952.0,0.051282,41.0,50.831555,41.0,2.070519,2.422482,36.0,47.363979,other
823,61953.0,0.025641,41.0,50.244512,41.0,1.218201,1.29236,37.0,46.350157,other
824,61954.0,0.025641,41.0,51.404731,41.0,2.050792,2.425944,37.0,46.49275,other
825,61955.0,0.051282,41.0,50.61238,41.0,1.246391,1.245059,39.0,45.521076,other
826,61956.0,0.025641,42.0,50.673384,40.0,1.189994,1.392598,38.0,45.578666,other
827,61957.0,0.0,42.0,50.36586,41.0,1.141103,1.374328,39.0,44.659484,other
828,61958.0,0.0,42.0,50.822038,41.0,1.161325,1.379305,39.0,44.659776,other
829,61959.0,0.0,42.0,50.714903,41.0,1.346071,1.506137,39.0,44.660052,other
830,62000.0,0.0,42.0,50.34638,41.0,1.222395,1.401181,38.0,45.569332,other
831,62001.0,0.025641,42.0,49.21131,41.0,1.258082,1.414286,38.0,46.493961,other
832,62002.0,0.025641,41.0,50.525185,40.0,1.196957,1.357197,37.0,47.514117,other
833,62003.0,0.025641,41.0,49.399988,40.0,1.257138,1.380497,38.0,45.570629,other
834,62004.0,0.025641,41.0,49.400841,41.0,1.180882,1.178162,40.0,44.661423,other
835,62005.0,0.025641,42.0,49.401693,41.0,1.247592,1.26165,41.0,44.661695,other
836,62006.0,0.025641,42.0,50.678496,41.0,1.262303,1.28212,40.0,44.661967,other
837,62007.0,0.0,42.0,51.227548,40.0,1.161982,1.346119,40.0,44.66224,other
838,62008.0,0.0,42.0,49.882055,40.0,1.256518,1.380262,37.0,44.662512,other
839,62009.0,0.0,42.0,49.830737,40.0,1.256395,1.380215,39.0,44.662784,other
840,62010.0,0.0,42.0,48.284791,40.0,1.237963,1.391068,39.0,44.663055,other
841,62011.0,0.0,42.0,49.239845,40.0,1.227493,1.39991,39.0,45.582611,other
842,62012.0,0.0,42.0,49.503377,40.0,1.227361,1.39987,39.0,44.663597,other
843,62013.0,0.0,42.0,49.969785,40.0,1.1915,1.203451,38.0,44.663866,other
844,62014.0,0.0,42.0,50.375201,40.0,1.223451,1.267848,37.0,45.575351,other
845,62015.0,0.0,42.0,49.252223,40.0,1.173808,1.22364,38.0,44.664398,other
846,62016.0,0.0,42.0,48.759968,40.0,1.17014,1.21367,38.0,44.664663,other
847,62017.0,0.0,42.0,49.425012,40.0,1.296634,1.26265,38.0,44.664926,other
848,62018.0,0.0,42.0,49.877158,40.0,1.292033,1.383169,37.0,44.665187,other
849,62019.0,0.0,42.0,49.037974,40.0,1.314588,1.271206,36.0,45.577446,other
850,62020.0,0.025641,42.0,50.059465,40.0,1.862607,1.60275,36.0,45.577861,other
851,62021.0,0.076923,41.0,51.656597,40.0,1.862944,1.649945,34.0,46.227286,other
852,62022.0,0.076923,41.0,50.944285,39.0,1.687891,1.561364,34.0,46.227882,other
853,62023.0,0.051282,41.0,51.260902,40.0,1.806368,1.614018,35.0,45.5791,other
854,62024.0,0.025641,41.0,51.321946,40.0,1.796846,1.618559,35.0,46.552548,other
855,62025.0,0.051282,41.0,51.247736,40.0,2.132787,1.836115,31.0,49.188959,other
856,62026.0,0.076923,41.0,51.249099,40.0,1.901668,1.644749,31.0,49.476307,other
857,62027.0,0.025641,41.0,52.380889,40.0,2.132387,1.829122,30.0,50.380648,other
858,62028.0,0.025641,41.0,52.430538,41.0,2.09768,1.80309,33.0,47.306635,other
859,62029.0,0.0,41.0,52.864443,41.0,2.22204,2.040586,33.0,47.440489,other
860,62030.0,0.0,41.0,53.778223,41.0,2.223196,2.046006,34.0,47.440905,other
861,62031.0,0.025641,41.0,53.234526,40.0,2.199099,2.041419,34.0,47.006525,other
862,62032.0,0.025641,40.0,53.489252,40.0,2.153174,2.012099,33.0,47.441738,other
863,62033.0,0.128205,40.0,53.34781,40.0,1.858803,1.8097,31.0,49.213406,other
864,62034.0,0.102564,40.0,52.906145,40.0,2.222695,2.046188,29.0,50.715017,other
865,62035.0,0.205128,40.0,53.588971,40.0,2.60438,2.236064,29.0,50.403757,other
866,62036.0,0.153846,40.0,53.589966,40.0,2.556747,2.212352,31.0,48.498643,other
867,62037.0,0.128205,40.0,52.999228,40.0,2.470745,2.138673,31.0,49.806591,other
868,62038.0,0.205128,40.0,52.381304,39.0,2.518674,2.161191,30.0,49.334692,other
869,62039.0,0.128205,40.0,52.406913,39.0,2.170807,1.978236,32.0,48.608297,other
870,62040.0,0.153846,40.0,52.178678,38.0,2.170723,1.978307,29.0,47.413644,other
871,62041.0,0.179487,40.0,51.180279,39.0,1.820212,1.745798,30.0,47.306393,other
872,62042.0,0.205128,40.0,51.002809,40.0,1.820093,1.745844,29.0,48.786556,other
873,62043.0,0.102564,39.0,50.936155,40.0,2.591416,2.193739,29.0,49.336152,other
874,62044.0,0.153846,40.0,51.005374,39.0,2.474602,1.979105,29.0,47.775239,other
875,62045.0,0.102564,39.0,50.939046,39.0,2.473694,1.933132,33.0,47.307078,other
876,62046.0,0.128205,39.0,50.995152,39.0,2.624348,2.010159,31.0,49.479795,other
877,62047.0,0.102564,40.0,50.941932,39.0,2.624181,2.010088,33.0,48.472539,other
878,62048.0,0.076923,39.0,50.591642,40.0,1.793669,1.540506,32.0,49.283086,other
879,62049.0,0.153846,40.0,50.593036,40.0,2.092117,1.719428,30.0,50.110986,other
880,62050.0,0.307692,39.0,51.824375,40.0,1.888992,1.616562,32.0,48.473488,other
881,62051.0,0.102564,39.0,51.205314,40.0,1.606967,1.446323,31.0,49.480641,other
882,62052.0,0.102564,39.0,51.206695,40.0,1.606905,1.446335,32.0,49.48081,other
883,62053.0,0.153846,40.0,51.140705,40.0,1.609457,1.456545,31.0,49.811085,other
884,62054.0,0.205128,40.0,51.141987,40.0,1.580044,1.432018,33.0,48.393727,other
885,62055.0,0.153846,40.0,50.601383,40.0,1.721571,1.539645,30.0,49.282541,other
886,62056.0,0.128205,40.0,51.144546,40.0,1.721501,1.53965,33.0,48.47538,other
887,62057.0,0.179487,40.0,51.145827,40.0,1.703719,1.522543,30.0,49.369897,other
888,62058.0,0.205128,40.0,52.025704,39.0,1.541418,1.429937,32.0,48.062163,other
889,62059.0,0.179487,40.0,52.027044,40.0,1.541332,1.429941,32.0,48.763983,other
890,62100.0,0.153846,40.0,52.028383,40.0,1.818409,1.576857,30.0,49.813023,other
891,62101.0,0.102564,40.0,51.150943,40.0,1.818372,1.576882,31.0,49.015038,other
892,62102.0,0.153846,40.0,52.031059,40.0,1.818336,1.576907,30.0,49.813574,other
893,62103.0,0.051282,40.0,52.032395,40.0,1.8183,1.576932,33.0,48.477576,other
894,62104.0,0.205128,40.0,50.470911,40.0,1.819252,1.581914,32.0,48.477888,other
895,62105.0,0.153846,40.0,49.917761,41.0,2.174436,1.790846,30.0,49.373395,other
896,62106.0,0.153846,40.0,50.93848,41.0,1.660288,1.49077,32.0,49.483131,other
